422;0
423;1
424;0
425;0
426;0
427;1
428;0
429;0
430;1
431;0
432;1
433;1
434;0
435;0
436;1
437;1
438;0
439;0
440;0
441;0
442;1
443;0
444;1
445;0
446;0
447;0
448;0
449;0
450;0
451;0
452;0
453;1
454;0
455;1
456;0
457;0
458;0
459;1
460;1
461;0
462;0
463;1
464;0
465;1
466;0
467;1
468;0
469;0
470;0
471;1
472;0
473;0
474;0
475;0
476;1
477;0
478;1
479;0
480;1
481;0
482;0
483;1
484;0
485;0
486;0
487;0
488;0
489;1
490;0
491;0
492;0
493;0
494;0
495;0
496;1
497;1
498;0
499;0
500;0
501;0
502;0
503;0
504;1
505;0
506;0
507;1
508;0
509;0
510;0
511;0
512;0
513;1
514;0
515;0
516;0
517;1
518;1
519;1
520;0
521;1
522;1
523;1
524;0
525;0
526;0
527;1
528;0
529;1
530;0
531;0
532;0
533;0
534;0
535;1
536;0
537;0
538;0
539;0
540;1
541;0
542;1
543;1
544;0
545;0
546;0
547;1
548;1
549;0
550;0
551;0
552;0
553;0
554;1
555;1
556;0
557;0
558;0
559;0
560;0
561;0
562;0
563;0
564;0
565;0
566;0
567;0
568;0
569;1
570;0
571;1
572;0
573;0
574;1
575;0
576;0
577;0
578;0
579;0
580;0
581;0
582;1
583;0
584;1
585;0
586;0
587;0
588;0
589;1
590;0
591;1
592;1
593;1
594;0
595;0
596;1
597;0
598;0
599;0
600;1
601;1
602;0
603;1
604;0
605;0
606;1
607;0
608;0
609;1
610;1
611;0
612;1
613;0
614;0
615;1
616;0
617;0
618;1
619;0
620;0
621;1
622;0
623;0
624;0
625;0
626;0
627;0
628;1
629;1
630;0
631;0
632;0
633;0
634;0
635;1
636;0
637;1
638;0
639;0
640;1
641;1
642;0
643;1
644;1
645;0
646;1
647;0
648;1
649;1
650;0
651;0
652;0
653;0
654;1
655;0
656;1
657;1
658;0
659;0
660;0
661;0
662;0
663;1
664;1
665;0
666;0
667;1
668;0
669;0
670;0
671;0
672;1
673;1
674;1
675;1
676;0
677;0
678;0
679;0
680;1
681;0
682;1
683;1
684;0
685;1
686;1
687;0
688;0
689;1
690;0
691;0
692;1
693;0
694;1
695;0
696;1
697;0
698;0
699;0
700;0
701;0
702;1
703;1
704;1
705;0
706;0
707;0
708;0
709;0
710;0
711;0
712;1
713;0
714;0
715;0
716;0
717;1
718;0
719;0
720;1
721;1
722;1
723;0
724;0
725;0
726;0
727;0
728;0
729;0
730;1
731;0
732;0
733;0
734;0
735;0
736;1
737;0
738;0
739;0
740;1
741;0
742;0
743;0
744;1
745;0
746;0
747;1
748;0
749;0
750;0
751;0
752;1
753;0
754;0
755;0
756;0
757;0
758;0
759;1
760;0
761;0
762;0
763;0
764;0
765;0
766;1
767;0
768;0
769;1
770;0
771;0
772;0
773;0
774;1
775;0
776;0
777;0
778;1
779;0
780;0
781;0
782;0
783;1
784;1
785;0
786;0
787;1
788;0
789;0
790;0
791;0
792;1
793;1
794;0
795;1
796;0
797;0
798;0
799;0
800;0
801;1
802;1
803;1
804;0
805;0
806;0
807;1
808;1
809;0
810;0
811;1
812;0
813;0
814;0
815;0
816;0
817;1
818;1
819;1
820;0
821;1
822;0
823;1
824;0
825;0
826;1
827;0
828;1
829;1
830;0
831;0
832;1
833;0
834;0
835;1
836;1
837;0
838;1
839;1
840;1
841;0
842;0
843;0
844;1
845;0
846;0
847;1
848;0
849;0
850;1
851;0
852;0
853;0
854;0
855;1
856;0
857;0
858;0
859;0
860;0
861;0
862;0
863;0
864;0
865;0
866;0
867;0
868;0
869;0
870;0
871;1
872;0
873;1
874;0
875;0
876;0
877;0
878;0
879;0
880;0
881;0
882;0
883;0
884;0
885;0
886;1
887;1
888;0
889;0
890;0
891;0
892;0
893;0
894;0
895;0
896;0
897;0
898;0
899;0
900;1
901;0
902;0
903;0
904;0
905;0
906;1
907;0
908;0
909;0
910;0
911;0
912;0
913;0
914;0
915;0
916;0
917;0
918;0
919;0
920;0
921;0
922;0
923;0
924;0
925;0
926;1
927;0
928;0
929;1
930;1
931;0
932;0
933;0
934;0
935;0
936;0
937;0
938;0
939;0
940;0
941;0
942;0
